eventid,ccode,id,countryname,startdate,enddate,stday,stmo,styr,eday,emo,eyr,duration,etype,escalation,actor1,actor2,actor3,target1,target2,cgovtarget,rgovtarget,npart,ndeath,repress,elocal,ilocal,sublocal,locnum,gislocnum,issue1,issue2,issue3,issuenote,nsource,acd_questionable,notes,female_event,lgbtq_issue,coder,latitude,longitude,geo_comments,location_precision
910105,91,105,Honduras,30-Jan-08,30-Jan-08,30,1,2008,30,1,2008,1,4,0,Prison inmates,,,Prison employees,,1,0,1,0,0,La Esperanza,La Esperanza,1,3,3,13,,,"Prison inmates riot and take hostages, demanding a get-away car.",AP,0,,0,0,CL,14.30664,-88.178673,,
910106,91,106,Honduras,3-Mar-08,3-Mar-08,3,3,2008,3,3,2008,1,9,0,Criminal gang,,,Civilians,,0,0,1,8,0,San Pedro Sula,San Pedro Sula,1,2,2,14,,,"Six gang members wearing police uniforms open fire on a pool hall, killing 8.",AP,0,,0,0,CL,15.5,-88.033333,,
910107,91,107,Honduras,27-Apr-08,27-Apr-08,27,4,2008,27,4,2008,1,3,0,Mara-18,,,Rival prison gang,,0,0,-99,9,0,San Pedro Sula,San Pedro Sula,1,2,2,14,,,Rival prison gangs battle.,AP,0,,0,0,CL,15.5,-88.033333,,
910108,91,108,Honduras,3-May-08,3-May-08,3,5,2008,3,5,2008,1,9,0,Prison gangs,,,Prison gangs,,0,0,-99,18,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,18 inmates transferred from San Pedro Sula prison following the prior week's riot are murdered in their cells.,AFP,0,,0,0,CL,14.08333,-87.216667,,
910109,91,109,Honduras,3-Aug-08,3-Aug-08,3,8,2008,3,8,2008,1,9,0,Armed mob,,,Civilians,,0,0,3,11,0,Silin,Silin,1,-99,-99,12,,,An armed mob attacks a home as part of a long running land dispute.,AP,0,,0,0,CL,14.95,-86.550003,location approximate,no
910110,91,110,Honduras,26-Jun-09,26-Jun-09,26,6,2009,26,6,2009,1,2,0,Protesters,,,President Manual Zelaya,,1,0,4,0,0,Tegucigalpa,Tegucigalpa,1,1,1,10,,,"The president orders a referendum allowing him to seek another term.  Congress, the military, and the Supreme Court call this move illegal and threaten to remove him from office.  Thousands demonstrate, demanding the president leave.",AP,0,,0,0,CL,14.08333,-87.216667,,
910111,91,111,Honduras,28-Jun-09,28-Jun-09,28,6,2009,28,6,2009,1,10,0,Military,,,President Manual Zelaya,,1,0,-99,0,0,Tegucigalpa,Tegucigalpa,1,1,1,10,,,The military ousts president Manual Zelaya.,Both,0,,0,0,CL,14.08333,-87.216667,,
910112,91,112,Honduras,28-Jun-09,14-Aug-09,28,6,2009,14,8,2009,48,2,4,Pro-Zelaya protesters,Pro-Zelaya unions,Indiginous groups,Military,Anti-Zelaya protesters,1,0,5,3,2,Tegucigalpa,Tegucigalpa,1,1,1,10,,,Pro-Zelaya protesters violently denounce the military coup; anti-Zelaya protesters demonstrate.,Both,0,,0,0,CL,14.08333,-87.216667,,
910113,91,113,Honduras,24-Jul-09,24-Jul-09,24,7,2009,24,7,2009,1,2,0,Pro-Zelaya protesters,,,Military,,1,0,4,1,2,El Paraiso,El Paraiso,1,3,3,10,,,"Pro-Zelaya protesters flock to a border crossing to support Manuel Zelaya's bid to reclaim the presidency.  There, they clash with police.",Both,0,,0,0,CL,13.86667,-86.550003,,
910114,91,114,Honduras,6-Aug-09,31-Aug-09,6,8,2009,31,8,2009,26,6,0,Public health workers,,,Military,,1,0,4,0,0,Nationwide,Nationwide,1,7,8,10,,,Public health workers strike to demand the return of president Zelaya.,AFP,0,End date is estimated.,0,0,CL,15,-86.5,,
910115,91,115,Honduras,22-Sep-09,28-Sep-09,22,9,2009,28,9,2009,7,2,4,Pro-Zelaya protesters,Farmers,,Military,,1,0,4,2,2,Tegucigalpa,Tegucigalpa,1,1,1,10,,,"Baton-wielding police fire tear gas to chase thousands of demonstrators away from the Brazilian embassy, where the deposed president is holed up.  The demonstrations continue for days, and two are killed by police.",Both,0,,0,0,CL,14.08333,-87.216667,,
910116,91,116,Honduras,3-Oct-09,3-Oct-09,3,10,2009,3,10,2009,1,2,0,Pro-Zelaya protesters,,,Military,,1,0,3,0,0,Tegucigalpa,Tegucigalpa,1,1,1,10,,,A small protest in favor of Manual Zelaya occurs.,AP,0,,0,0,CL,14.08333,-87.216667,,
910117,91,117,Honduras,8-Oct-09,9-Oct-09,8,10,2009,9,10,2009,2,2,0,Pro-Zelaya protesters,,,Military,,1,0,3,0,1,Tegucigalpa,Tegucigalpa,1,1,1,10,,,Over 100 protesters gather in the hotel where crisis negations are underway between supporters of Zelaya and supporters of the coup.,AP,0,,0,0,CL,14.08333,-87.216667,,
910118,91,118,Honduras,1-Nov-09,1-Nov-09,1,11,2009,1,11,2009,1,9,0,Unknown bombers,,,Pro-government radio station,,0,0,-99,0,0,Tegucigalpa,Tegucigalpa,1,1,1,10,,,A grenade attack is reported at a radio station owned by Honduras' de facto leader.,AFP,0,End date is estimated.,0,0,CL,14.08333,-87.216667,,
910119,91,119,Honduras,9-Nov-09,9-Nov-09,9,11,2009,9,11,2009,1,8,0,Unknown gunmen,,,Attorney General,,1,0,-99,0,0,Northern highway,Northern highway,1,6,6,14,,,Unknown gunmen attempt to assassinate the attorney general.,AP,0,,0,0,CL,15.25681,-86.42395,Location estimated.,no
910120,91,120,Honduras,10-Nov-09,10-Nov-09,10,11,2009,10,11,2009,1,8,0,Unknown gunmen,,,Mayor of Jocun,,0,1,-99,1,0,Jocon,Jocon,1,3,3,14,,,Unknown gunmen assassinate the mayor of Jocun.,AP,0,,0,0,CL,15.290556,-86.912003,,
910121,91,121,Honduras,11-Nov-09,11-Nov-09,11,11,2009,11,11,2009,1,9,0,Unknown gunmen,,,Brother of the former president,,0,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,Gun kill the brother of the former president.,AP,0,,0,0,CL,14.08333,-87.216667,,
910122,91,122,Honduras,29-Nov-09,30-Nov-09,29,11,2009,30,11,2009,2,2,0,Pro-Zelaya protesters,,,Military,,1,0,3,0,1,San Pedro Sula; Tegucigalpa,San Pedro Sula,1,4,4,1,10,,Police fire tear gas and water at pro-Zelaya demonstrators who are protesting post-coup elections.,Both,0,,0,0,CL,15.5,-88.033333,,
910122,91,122,Honduras,29-Nov-09,30-Nov-09,29,11,2009,30,11,2009,2,2,0,Pro-Zelaya protesters,,,Military,,1,0,3,0,1,San Pedro Sula; Tegucigalpa,Tegucigalpa,2,4,1,1,10,,Police fire tear gas and water at pro-Zelaya demonstrators who are protesting post-coup elections.,Both,0,,0,0,CL,14.08333,-87.216667,,
910123,91,123,Honduras,8-Dec-09,8-Dec-09,8,12,2009,8,12,2009,1,8,0,Unknown gunmen,,,Director of the Office for Combatting Drug Trafficking,,1,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,Unknown gunmen assassinate the country's chief anti-drug official.,AP,0,,0,0,CL,14.08333,-87.216667,,
910124,91,124,Honduras,9-Dec-09,9-Dec-09,9,12,2009,9,12,2009,1,9,0,Unknown gunmen,,,Gay-rights activist,,0,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,10,,,Gunmen assassinate a gay activist who participated in the anti-coup protests.,AP,0,,0,0,CL,14.08333,-87.216667,,
910125,91,125,Honduras,15-Dec-10,15-Dec-10,15,12,2010,15,12,2010,1,9,0,Unknown gunmen,,,Journalist,,0,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,Gunmen attempt to assassinate a journalist.  The journalist's 16 year old daughter is killed instead.,AP,0,,0,0,CL,14.08333,-87.216667,,
910126,91,126,Honduras,25-Feb-10,25-Feb-10,25,2,2010,25,2,2010,1,2,0,Pro-Zelaya protesters,,,Government,,1,0,4,0,0,Tegucigalpa,Tegucigalpa,1,1,1,10,,,"Thousands of pro-Zelaya protesters take the streets for the first time since Honduras' new, post-coup president was inaugurated.",AFP,0,,0,0,CL,14.08333,-87.216667,,
910127,91,127,Honduras,1-Mar-10,1-Mar-10,1,3,2010,1,3,2010,1,9,0,Unknown gunmen,,,Journalist,,0,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,Gunmen assassinate a journalist.,AP,0,,0,0,CL,14.08333,-87.216667,,
910128,91,128,Honduras,11-Mar-10,11-Mar-10,11,3,2010,11,3,2010,1,9,0,Unknown gunmen,,,Journalist,,0,0,-99,1,0,La Ceiba,La Ceiba,1,2,2,14,,,A journalist is ambushed and killed.,AP,0,,0,0,CL,15.76667,-86.833344,,
910129,91,129,Honduras,14-Mar-10,14-Mar-10,14,3,2010,14,3,2010,1,9,0,Unknown gunmen,,,Journalist,,0,0,-99,1,0,Tocoa,Tocoa,1,3,3,14,,,A journalist is murdered as he drives home.,AP,0,,0,0,CL,15.65764,-85.996849,,
910130,91,130,Honduras,15-Mar-10,15-Mar-10,15,3,2010,15,3,2010,1,2,0,Journalists,,,Murderers,,0,0,2,0,0,San Pedro Sula,San Pedro Sula,1,2,2,13,,,Dozens of journalists protest after one their colleagues is murdered.,AP,0,,0,0,CL,15.5,-88.033333,,
910131,91,131,Honduras,26-Mar-10,26-Mar-10,26,3,2010,26,3,2010,1,9,0,Unknown gunmen,,,Journalists,,0,0,-99,2,0,Olancho province,Olancho province,1,6,6,14,,,Two journalists are gunned down.,AP,0,,0,0,CL,14.80674,-85.766663,,
910132,91,132,Honduras,10-Apr-10,10-Apr-10,10,4,2010,10,4,2010,1,9,0,Mara Salvatrucha (MS-13),,,Mara 18,,0,0,-99,9,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,Rival gangs battle.,AP,0,,0,0,CL,14.08333,-87.216667,,
910133,91,133,Honduras,20-Apr-10,20-Apr-10,20,4,2010,20,4,2010,1,9,0,Unknown gunmen,,,Journalist,,0,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,"A journalist is murdered outside a TV station, he is the 6th such journalist killed this year.",AP,0,,0,0,CL,14.08333,-87.216667,,
910134,91,134,Honduras,15-Jun-10,15-Jun-10,15,6,2010,15,6,2010,1,9,0,Unknown gunmen,,,Journalist,,0,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,"A pro-coup journalist is killed outside a TV station.  He is the 50th journalist, lawyer, or businessman killed in the last two years.",AP,0,,0,0,CL,14.08333,-87.216667,,
910135,91,135,Honduras,28-Jun-10,28-Jun-10,28,6,2010,28,6,2010,1,2,0,Pro-Zelaya protesters,,,Government,,1,0,4,0,0,Tegucigalpa,Tegucigalpa,1,1,1,10,,,Protesters mark the one year anniversary of the coup.,AFP,0,,0,0,CL,14.08333,-87.216667,,
910136,91,136,Honduras,7-Sep-10,7-Sep-10,7,9,2010,7,9,2010,1,9,0,Street gang,,,Civilians,,0,0,1,18,0,San Pedro Sula,San Pedro Sula,1,2,2,12,13,,Men armed with assault rifles burst into a shoe factory and open fire.  The massacre is blamed on gang rivalry over territory and drug trading.,Both,0,,0,0,CL,15.5,-88.033333,,
910137,91,137,Honduras,7-Sep-10,7-Sep-10,7,9,2010,7,9,2010,1,2,0,Pro-Zelaya protesters,Union workers,Students,Government,,1,0,4,0,0,Tegucigalpa,Tegucigalpa,1,1,1,10,2,,Pro-Zelaya protesters call for the ousted president's return and a 15pct wage hike.,AP,0,,0,0,CL,14.08333,-87.216667,,
910138,91,138,Honduras,25-Sep-10,25-Sep-10,25,9,2010,25,9,2010,1,8,0,Street gang leader,,,Government,,1,0,1,1,0,San Pedro Sula,San Pedro Sula,1,2,2,13,,,"Police forces attempt to arrest a street gang leader suspected of leading the 9/7/2010 massacre.  A gunfight erupts, and the gang leader is killed.",AP,0,,0,0,CL,15.5,-88.033333,,
910139,91,139,Honduras,30-Oct-10,30-Oct-10,30,10,2010,30,10,2010,1,9,0,Mara 18,,,Rival gang,,0,0,1,14,0,San Pedro Sula,San Pedro Sula,1,2,2,12,13,,A battle for gang territory occurs.  14 are massacred on a football field.,AP,0,,0,0,CL,15.5,-88.033333,,
910140,91,140,Honduras,6-Jan-11,6-Jan-11,6,1,2011,6,1,2011,1,9,0,Suspected gang members,,,Civilians,,0,0,-99,8,0,Catacamas,Catacamas,1,3,3,12,,,Gunmen attack a bus in a failed robbery.,Both,0,,0,0,CL,14.84372,-85.879333,,
910141,91,141,Honduras,7-Mar-11,1-Apr-11,7,3,2011,1,4,2011,26,6,3,Federation of Teaching Organizations of Honduras,Pro-Zelaya protesters,,Government,,1,0,5,1,2,Nationwide,Nationwide,1,7,8,7,10,2,"Pro-Zelaya protesters and teachers strike, demanding Zelaya's return and protesting a law decentralizing education.  Zelaya had promised the teachers a pay-raise, but that was canceled after the coup.  Violent riots occur on the 16th.",Both,0,,0,0,CL,15,-86.5,,
910142,91,142,Honduras,14-Aug-11,14-Aug-11,14,8,2011,14,8,2011,1,9,0,Peasants,,,Randers,,0,0,3,11,0,Paso del Aguan ranch,Paso del Aguan ranch,1,3,3,12,,,300 peasants armed with machetes and automatic rifles try to take over a ranch.,AP,0,The ranch is in the Aguan valley in Honduras' northern state of Colon.,0,0,CL,15.46667,-86.599998,Location assigned to the Aguan River Valley,no
910143,91,143,Honduras,7-Sep-11,7-Sep-11,7,9,2011,7,9,2011,1,9,0,Unknown gunmen,,,Political activist,,0,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,10,,,A well known pro-Zelaya activist is assassinated.,Both,0,,0,0,CL,14.08333,-87.216667,,
910144,91,144,Honduras,17-Sep-11,17-Sep-11,17,9,2011,17,9,2011,1,8,0,Guerrillas,,,Soldiers,,1,0,-99,1,0,Aguan region,Aguan region,1,6,6,12,,,Guerrillas ambush soldiers and police in an area wracked with land disputes.,AFP,0,,0,0,CL,15.46667,-86.599998,,
910145,91,145,Honduras,15-Oct-11,15-Oct-11,15,10,2011,15,10,2011,1,9,0,Unknown gunmen,,,Civilians,,0,0,1,6,0,San Pedro Sula,San Pedro Sula,1,2,2,14,,,Gunmen open fire on four luxury SUVs as they leave the airport.,Both,0,,0,0,CL,15.5,-88.033333,,
910146,91,146,Honduras,6-Dec-11,6-Dec-11,6,12,2011,6,12,2011,1,9,0,Unknown gunmen,,,Journalist,,0,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,Gunmen assassinate a journalist.,Both,0,,0,0,CL,14.08333,-87.216667,,
910147,91,147,Honduras,13-Dec-11,13-Dec-11,13,12,2011,13,12,2011,1,2,0,Journalists,,,Government,Journalist assassins,1,0,3,0,1,Tegucigalpa,Tegucigalpa,1,1,1,10,9,,"Security forces use tear gas to break up a demonstration involving some 100 journalists protesting the murder of 17 colleagues in the past two years, and demanding justice from the government.",AFP,0,,0,0,CL,14.08333,-87.216667,,
910148,91,148,Honduras,10-Jan-12,10-Jan-12,10,1,2012,10,1,2012,1,9,0,Armed men,,,Farm workers,,0,0,-99,8,0,Regaderos,Regaderos,1,3,3,14,,,"Armed men kill four adults and four children, hacking them with machetes and shooting them at close range.",Both,0,,0,0,CL,15.55757,-86.175133,,
910149,91,149,Honduras,10-Mar-12,10-Mar-12,10,3,2012,10,3,2012,1,9,0,Unknown attacker,,,Journalist,,0,0,1,1,0,Saba,Saba,1,3,3,14,,,An unknown attack kills a journalist.,AFP,0,,0,0,CL,15.52111,-86.220932,,
910150,91,150,Honduras,26-Mar-12,26-Mar-12,26,3,2012,26,3,2012,1,8,0,Armed assailants,,,Soldiers,,1,0,2,0,0,Aguan River Valley,Aguan River Valley,1,6,6,14,,,Four soldiers are wounded in a confrontation with 30 armed assailants.,AP,0,,0,0,CL,15.46667,-86.599998,location found in geonames,
910151,91,151,Honduras,29-Mar-12,29-Mar-12,29,3,2012,29,3,2012,1,9,0,Assailants,,,Farm workers,,0,0,-99,4,0,Trujillo,Trujillo,1,3,3,14,,,Four farmworkers are shot to death when they are ambushed by unknown assailants.,AP,0,,0,0,CL,15.91168,-85.953453,,
910152,91,152,Honduras,29-Mar-12,31-Mar-12,29,3,2012,31,3,2012,3,4,0,Prison inmates,,,Prison inmate,,0,0,-99,13,0,San Pedro Sula,San Pedro Sula,1,2,2,13,,,"A prison riot occurs.  The fighting starts when an inmate appointed to improve discipline informs some prisoners that they would be transferred.  The inmate is beheaded by his fellows.  Rioting then follows, and a major fire erupts. ",Both,0,,0,0,CL,15.5,-88.033333,,
910153,91,153,Honduras,12-Apr-12,12-Apr-12,12,4,2012,12,4,2012,1,9,0,Unknown gunmen,,,Agricultural company employees,,0,0,-99,3,0,Aguan River Valley,Aguan River Valley,1,6,6,14,,,Three employees of the Dinant agricultural firm are killed by unknown gunmen.,AFP,0,,0,0,CL,15.46667,-86.599998,location found in geonames,
910154,91,154,Honduras,20-Apr-12,20-Apr-12,20,4,2012,20,4,2012,1,2,4,Farming activists,,,Government,,1,0,-99,0,0,San Manuel,San Manuel,1,3,3,12,,,"Farming activists occupy land for which they claim ownership rights under a government reform program.  Police evict the farmers, leading a clash and one injury.",AP,0,,0,0,CL,15.33333,-87.916656,,
910155,91,155,Honduras,26-Apr-12,26-Apr-12,26,4,2012,26,4,2012,1,1,0,Farmer's Way,,,Government,,1,0,3,0,1,San Manuel,San Manuel,1,3,3,12,,,Farming activists occupy land they claim they have the rights to under a government reform program.  Police arrive and arrest the activists.,AP,0,,0,0,CL,15.33333,-87.916656,,
910156,91,156,Honduras,9-May-12,9-May-12,9,5,2012,9,5,2012,1,9,0,Unknown kidnappers,,,Journalist,,0,0,-99,1,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,A prominent journalist is kidnapped and murdered.,Both,0,,0,0,CL,14.08333,-87.216667,,
910157,91,157,Honduras,11-May-12,11-May-12,11,5,2012,11,5,2012,1,7,0,Security forces,US Drug Enforcement Agency,,Drug runners,Civilians,0,0,-99,4,0,Gracias a Dios department,Gracias a Dios department,1,6,6,13,,,"Security forces and US DEA agents raid a river boat.  During the course of the raid, four people are killed.  Locals claim the dead were innocent fishermen.",Both,0,,0,0,CL,15.34181,-84.606049,,
910158,91,158,Honduras,17-May-12,17-May-12,17,5,2012,17,5,2012,1,4,0,Protesters,,,Government,United States,1,0,-99,0,0,Gracias a Dios department,Gracias a Dios department,1,6,6,8,10,,Protesters burn down government offices and demand that US drug agents leave the area.  The protests are a reaction to an anti-drug operation in which it is claimed that drug police and US agents killed four people.,AP,0,,0,0,CL,15.34181,-84.606049,,
910159,91,159,Honduras,25-May-12,25-May-12,25,5,2012,25,5,2012,1,2,0,Protesters,,,Killers of journalists,,0,0,4,0,0,Nationwide,Nationwide,1,7,8,9,,,Thousands of people across Honduras protest a wave of journalist killings.,AFP,0,,0,0,CL,15,-86.5,,
910160,91,160,Honduras,8-Jul-12,8-Jul-12,8,7,2012,8,7,2012,1,2,0,Unknown assailants,,,Journalist,,0,0,-99,3,0,Villanueva,Villanueva,1,3,3,14,,,A journalist is shot dead with his two cousins.,AFP,0,,0,0,CL,15.31667,-88,,
910161,91,161,Honduras,16-Sep-12,16-Sep-12,16,9,2012,16,9,2012,1,9,0,Unknown assailants,,,Victims,,0,0,-99,7,0,El Carmen,El Carmen,1,3,3,14,,,Attackers burst in an apartment and kill 7 people.,AFP,0,,0,0,CL,15.52928,-87.960426,,
910162,91,162,Honduras,18-Sep-12,18-Sep-12,18,9,2012,18,9,2012,1,4,0,Landless peasants,,,Corporacion Dinant,,0,0,-99,1,0,Camarones farm,Camarones farm,1,3,3,12,,,"Landless peasants invade a corporate farm, resulting in the death of a guard.",AFP,0,Camarones farm is in the Aguan Valley.,0,0,CL,15.46188,-86.611832,Farm in the Aguan River Valley; location estimated,no
910163,91,163,Honduras,23-Sep-12,23-Sep-12,23,9,2012,23,9,2012,1,9,0,Gunmen,,,Human rights activist,,0,0,-99,1,0,Bajo Aguan,Bajo Aguan,1,6,6,14,,,A human rights activist is gunned down.,AP,0,"Bajo Aguan is the lower part of the Aguan River Valley, in northeast Colon and Yoro department.s",0,0,CL,15.47962,-86.299606,"Bajo Aguan is the ""Lower Aguan"" river valley, located in the Colon and Yoro departments; location estimated",no
910164,91,164,Honduras,13-Oct-12,13-Oct-12,13,10,2012,13,10,2012,1,9,0,Gunmen,,,Soccer players,,0,0,-99,8,0,Olancho province,Olancho province,1,6,6,14,,,Gunmen attack soccer players.,AP,0,,0,0,CL,14.80674,-85.766663,,
910165,91,165,Honduras,13-Oct-12,13-Oct-12,13,10,2012,13,10,2012,1,9,0,Gunmen,,,Soccer players,,0,0,-99,3,0,Olancho province,Olancho province,1,6,6,14,,,Gunmen attack soccer players.,AP,0,,0,0,CL,14.80674,-85.766663,,
910166,91,166,Honduras,10-Dec-12,10-Dec-12,10,12,2012,10,12,2012,1,4,0,Prison inmates,,,Prison warden,,1,0,-99,5,2,San Pedro Sula,San Pedro Sula,1,2,2,14,,,Prisoners riot and attempt to kill the warden.,AFP,0,,0,0,CL,15.5,-88.033333,,
910167,91,167,Honduras,3-Jan-13,3-Jan-13,3,1,2013,3,1,2013,1,2,0,Prisoners,,,Supreme Court,,1,0,4,0,0,Tegucigalpa,Tegucigalpa,1,1,1,10,,,Thousands of protesters surround the Supreme Court building to demand that the justices be removed from their posts for corruption.,AP,0,,0,0,CL,14.08333,-87.216667,,
910168,91,168,Honduras,23-Apr-13,30-Apr-13,23,4,2013,30,4,2013,8,6,2,Police officers,,,Government,,1,0,4,0,0,Tegucigalpa,Tegucigalpa,1,1,1,2,3,,About 1800 police officers strike for higher pay and better working conditions.  They block several streets with their patrol cars.,AP,0,End date is estimated,0,0,CL,14.08333,-87.216667,,
910169,91,169,Honduras,7-Jun-13,7-Jun-13,7,6,2013,7,6,2013,1,2,0,Police officers,,,Government,,1,0,2,0,0,Tegucigalpa,Tegucigalpa,1,1,1,13,,,Police officers demonstrate against required polygraph tests and the suspension of 1400 investigators.,AP,0,,0,0,CL,14.08333,-87.216667,,
910170,91,170,Honduras,3-Aug-13,3-Aug-13,3,8,2013,3,8,2013,1,4,0,Barrio 18 gang,,,Police,,1,0,-99,3,2,Tegucigalpa,Tegucigalpa,1,1,1,14,,,Police clash with a prison gang.,AP,0,,0,0,CL,14.08333,-87.216667,,
910171,91,171,Honduras,6-Aug-13,6-Aug-13,6,8,2013,6,8,2013,1,9,0,Rival drug gangs,,,Rival drug gangs,,0,0,-99,10,0,Gracias a Dios department,Gracias a Dios department,1,6,6,13,,,Drug gangs clash over a cocaine shipment.,AP,0,,0,0,CL,15.34181,-84.606049,,
910172,91,172,Honduras,26-Nov-13,28-Nov-13,26,11,2013,28,11,2013,3,2,0,Leftist students,,,Government,,1,0,3,0,1,Tegucigalpa,Tegucigalpa,1,1,1,1,,,800 people demonstrate in support of a leftist presidential candidate who claims to have won a recent election.  Police respond by beating protesters and using tear gas.,AFP,0,,0,0,CL,14.08333,-87.216667,,
910173,91,173,Honduras,1-Dec-13,1-Dec-13,1,12,2013,1,12,2013,1,1,0,Xiomara Castro,Manuel Zelaya,Leftist supporters,Government,,1,0,4,0,0,Tegucigalpa,Tegucigalpa,1,1,1,1,,,"More than 5000 people led by a leftist presidential candidate and her husband, a former president overthrown by a military coup, march to support an opposition presidential candidate.",Both,0,,0,0,CL,14.08333,-87.216667,,
910174,91,174,Honduras,20-Mar-14,20-Mar-14,20,3,2014,20,3,2014,1,9,0,Unidentified gunmen,,,Soccer Players,,0,0,-99,5,0,Tegucigalpa,Tegucigalpa,1,1,1,14,,,No reason was provided for this killing. ,Both,0,Soccer players were attacked by unidentified gunmen. Three were injured and five were killed. ,0,0,LBH,14.08333,-87.216667,,
910175,91,175,Honduras,30-Apr-14,30-Apr-14,30,4,2014,30,4,2014,1,9,0,Mara Salvatrucha Street Gang ,,,Mara Salvatrucha gang,,0,0,-99,5,0,Tegucigalpa,Tegucigalpa,1,1,1,12,,,Gang violence caused these deaths. ,AFP,0,Exact dates unknown. ,0,0,LBH,14.08333,-87.216667,,
